hand_id,hero_position,hero_stack,hero_cards,flop_cards,turn_card,river_card,preflop_actions,Preflop_Pot,flop_actions,Flop_Pot,turn_actions,Turn_Pot,river_actions,River_Pot,Result(Hero),Total_Pot
RC3337123267,Hero(BB),118BB,5h Qc,,,,Opp(SB): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.0BB
RC3337123248,Hero(MP),118BB,5d Qc,2s 2h 2d,7h,8h,Opp(CO): raises 3.0BB; Opp(BTN): calls 3.0BB; ,7.4BB,Opp(CO): checks; Opp(BTN): checks; ,7.4BB,Opp(CO): checks; Opp(BTN): checks; ,7.4BB,Opp(CO): checks; Opp(BTN): checks; 667ecb08: shows [Jh As] (Three Twos); c027f7: shows [8c 7c] (Twos Full over Eights); ,7.4BB,0BB,7.4BB
RC3337123229,Hero(MP),118BB,Qs 6c,,,,Opp(CO): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337123203,Hero(SB),117BB,2h Kc,,,,Opp(UTG): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3337123181,Hero(BTN),117BB,9d 6c,,,,Opp(MP): raises 2.2BB; Opp(SB): raises 9.6BB; ,5.8BB,,0BB,,0BB,,0BB,0BB,5.4BB
RC3337123160,Hero(BB),118BB,Qh 5d,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3337122839,Hero(UTG),124BB,5h 5s,3c Qd 7d,Js,Td,Hero: raises 2.0BB; Opp(BTN): raises 6.0BB; Opp(SB): calls 5.6BB; Hero: calls 4.0BB; ,19.0BB,Opp(SB): checks; Hero: checks; Opp(BTN): checks; ,19.0BB,Opp(SB): checks; Hero: checks; Opp(BTN): checks; ,19.0BB,Opp(SB): checks; Hero: checks; Opp(BTN): checks; 5e18151c: shows [6s 7s] (Pair of Sevens); Hero: shows [5h 5s] (Pair of Fives); e5e87f9d: shows [7h 8h] (Pair of Sevens); ,19.0BB,-6.0BB,19.0BB
RC3337122813,Hero(CO),124BB,6c 8c,,,,Opp(BTN): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337122793,Hero(UTG),124BB,2d 3c,Tc 9c 2h,Kd,,Opp(CO): raises 2.6BB; Opp(BB): calls 1.6BB; ,5.6BB,Opp(BB): checks; Opp(CO): checks; ,5.6BB,Opp(BB): bets 2.8BB; ,5.6BB,,0BB,0BB,5.6BB
RC3337122534,Hero(MP),117BB,Ac Jd,Kh Qc Qh,,,Opp(UTG): raises 2.0BB; Hero: raises 6.4BB; Opp(UTG): calls 4.4BB; ,14.2BB,Opp(UTG): checks; Hero: bets 4.8BB; ,14.2BB,,0BB,,0BB,6.8BB,14.2BB
RC3337122517,Hero(MP),117BB,7h Jd,Ac 3h 9c,5c,2d,Opp(CO): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(CO): checks; ,4.4BB,Opp(BB): checks; Opp(CO): checks; ,4.4BB,Opp(BB): bets 2.2BB; ,4.4BB,0BB,4.4BB
RC3337122497,Hero(SB),117BB,2d Ks,Ad 3s 3h,,,Opp(UTG): raises 2.2BB; Opp(BB): raises 9.0BB; Opp(UTG): calls 6.8BB; ,19.4BB,Opp(BB): bets 11.2BB; ,19.4BB,,0BB,,0BB,-0.4BB,18.4BB
RC3337122475,Hero(BB),118BB,6s Jd,,,,Opp(MP): raises 2.0BB; Opp(BTN): raises 6.2BB; ,5.4BB,,0BB,,0BB,,0BB,-1.0BB,5.4BB
RC3337122452,Hero(BTN),118BB,Ts 7c,6h Kc Jh,,,Opp(MP): raises 2.0BB; Opp(SB): calls 1.6BB; ,5.0BB,Opp(SB): checks; Opp(MP): bets 1.8BB; ,5.0BB,,0BB,,0BB,0BB,5.0BB
RC3337122423,Hero(UTG),118BB,4h 3h,,,,Opp(SB): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3337122380,Hero(UTG),118BB,4d 4h,,,,Opp(SB): raises 2.0BB; Opp(BB): raises 10.0BB; ,5.4BB,,0BB,,0BB,,0BB,0BB,4.0BB
RC3337122356,Hero(BTN),118BB,4c Kd,,,,Opp(UTG): raises 2.2BB; Opp(CO): raises 8.0BB; Opp(UTG): raises 26.2BB; ,19.6BB,,0BB,,0BB,,0BB,0BB,17.4BB
RC3337122138,Hero(BB),121BB,Jc As,3h 9h Ks,,,Opp(MP): raises 2.2BB; Hero: calls 1.2BB; ,4.8BB,Hero: checks; Opp(MP): bets 2.4BB; ,4.8BB,,0BB,,0BB,-2.2BB,4.8BB
RC3337122115,Hero(SB),121BB,9h 6h,5c 8c 5s,,,Opp(UTG): raises 3.0BB; Opp(MP): calls 3.0BB; ,7.4BB,Opp(UTG): bets 3.8BB; ,7.4BB,,0BB,,0BB,-0.4BB,7.4BB
RC3337122092,Hero(UTG),121BB,Qs 9s,,,,Opp(SB): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3337122072,Hero(MP),121BB,8h Ts,2d Jh 4h,Jd,3c,Opp(UTG): raises 2.0BB; Opp(BTN): calls 2.0BB; Opp(BB): calls 1.0BB; ,6.4BB,Opp(BB): checks; Opp(UTG): bets 2.2BB; Opp(BTN): calls 2.2BB; Opp(BB): calls 2.2BB; ,13.0BB,Opp(BB): checks; Opp(UTG): checks; Opp(BTN): bets 4.4BB; Opp(BB): calls 4.4BB; ,21.8BB,Opp(BB): checks; Opp(BTN): checks; f858023d: shows [Qh Ad] (Pair of Jacks); b862522c: shows [5s 5d] (Pair of Jacks and Pair of Fives); ,21.8BB,0BB,21.8BB
RC3337122049,Hero(CO),121BB,Ts 3c,,,,Opp(MP): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337121937,Hero(BTN),123BB,Qs Jh,,,,Hero: raises 2.0BB; Opp(BB): raises 10.8BB; ,5.4BB,,0BB,,0BB,,0BB,-2.0BB,4.4BB
RC3337121747,Hero(SB),126BB,Qd Kc,,,,Opp(UTG): calls 1.0BB; Opp(BTN): raises 3.0BB; Hero: calls 2.6BB; Opp(BB): raises 13.0BB; ,11.0BB,,0BB,,0BB,,0BB,-3.0BB,10.0BB
RC3337121719,Hero(BB),127BB,8c Ts,,,,Opp(UTG): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3337121527,Hero(MP),124BB,Qh Ad,,,,Opp(UTG): raises 2.0BB; Hero: raises 6.4BB; ,5.4BB,,0BB,,0BB,,0BB,2.6BB,5.4BB
RC3337121506,Hero(MP),124BB,Jd 9h,9d 4h Qh,5c,6c,Opp(CO): raises 2.6BB; Opp(BTN): calls 2.6BB; Opp(BB): raises 10.0BB; Opp(BTN): calls 7.4BB; ,24.0BB,Opp(BB): checks; Opp(BTN): checks; ,24.0BB,Opp(BB): checks; Opp(BTN): checks; ,24.0BB,Opp(BB): checks; Opp(BTN): checks; 1698f28d: shows [Ks As] (Ace-High); 95127653: shows [7c 7s] (Pair of Sevens); ,24.0BB,0BB,23.0BB
RC3337121372,Hero(BTN),124BB,Th 3c,Qs 7c 6d,Ts,9c,Cash Drop to Pot : total $0.5; Opp(UTG): calls 1.0BB; Opp(MP): calls 1.0BB; Opp(CO): calls 1.0BB; Opp(SB): calls 0.6BB; Opp(BB): checks; ,5.0BB,Opp(SB): checks; Opp(BB): checks; Opp(UTG): bets 5.0BB; Opp(MP): calls 5.0BB; Opp(SB): calls 5.0BB; Opp(BB): calls 5.0BB; ,25.0BB,Opp(SB): checks; Opp(BB): checks; Opp(UTG): bets 11.6BB; Opp(MP): calls 11.6BB; Opp(SB): calls 11.6BB; ,59.8BB,Opp(SB): checks; Opp(UTG): checks; Opp(MP): checks; b862522c: shows [Ks 4s] (King-High); 88fc672e: shows [Qh Td] (Pair of Queens and Pair of Tens); a2782bfd: shows [Tc Kd] (Pair of Tens); ,59.8BB,0BB,69.8BB
RC3337121351,Hero(CO),124BB,4s 6h,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337121328,Hero(SB),124BB,Js 4d,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3337121299,Hero(BB),125BB,6h Qs,Js 5h 8d,,,Opp(UTG): raises 2.0BB; Opp(SB): calls 1.6BB; ,5.0BB,Opp(SB): bets 1.4BB; ,5.0BB,,0BB,,0BB,-1.0BB,5.0BB
RC3337121279,Hero(MP),125BB,Qd 7s,7c Ks Js,8s,Th,Opp(UTG): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(UTG): bets 1.2BB; Opp(BB): calls 1.2BB; ,6.8BB,Opp(BB): checks; Opp(UTG): checks; ,6.8BB,Opp(BB): bets 5.2BB; ,6.8BB,0BB,6.8BB
RC3337121255,Hero(MP),125BB,As 6h,,,,Opp(CO): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337121234,Hero(UTG),125BB,2d 3d,8s 7h 5d,6c,,Opp(SB): raises 2.4BB; Opp(BB): raises 7.2BB; Opp(SB): calls 4.8BB; ,15.8BB,Opp(SB): checks; Opp(BB): checks; ,15.8BB,Opp(SB): bets 7.2BB; ,15.8BB,,0BB,0BB,14.4BB
RC3337121214,Hero(BTN),125BB,4s Jd,,,,Opp(CO): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337121190,Hero(SB),126BB,Jd 3d,,,,Opp(BTN): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3337121125,Hero(BB),127BB,Td Tc,Js 6s 4s,2s,6c,Opp(CO): raises 2.0BB; Opp(BTN): raises 6.2BB; Opp(CO): calls 4.2BB; ,13.8BB,Opp(CO): checks; Opp(BTN): bets 3.6BB; Opp(CO): calls 3.6BB; ,21.0BB,Opp(CO): checks; Opp(BTN): bets 5.4BB; Opp(CO): calls 5.4BB; ,31.8BB,Opp(CO): checks; Opp(BTN): checks; cda6401d: shows [Ts Ks] (King High Flush); b94ed1c2: shows [Qc Ac] (Pair of Sixes); ,31.8BB,-1.0BB,31.8BB
RC3337121101,Hero(UTG),127BB,6h Ah,,,,Opp(SB): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3337121075,Hero(MP),127BB,5h 6c,2c 7c 8c,8s,3h,Opp(CO): raises 3.0BB; Opp(SB): calls 2.6BB; ,7.0BB,Opp(SB): bets 2.4BB; Opp(CO): calls 2.4BB; ,11.8BB,Opp(SB): checks; Opp(CO): checks; ,11.8BB,Opp(SB): checks; Opp(CO): checks; 559d80f7: shows [Ad Kh] (Pair of Eights); 9db4f198: shows [Kc As] (Pair of Eights); ,11.8BB,0BB,11.8BB
RC3337120991,Hero(MP),125BB,6c 6s,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3337120960,Hero(MP),125BB,3c 5c,,,,Opp(SB): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3337120936,Hero(SB),126BB,Jd 6d,,,,Opp(MP): raises 2.0BB; Opp(BTN): raises 6.4BB; ,5.4BB,,0BB,,0BB,,0BB,-0.4BB,5.4BB
RC3337120812,Hero(BTN),124BB,Jh Th,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3337120235,Hero(BB),107BB,Qc 8c,4d Qd 3c,7h,Qh,Opp(SB): raises 3.0BB; Hero: calls 2.0BB; ,6.4BB,Opp(SB): bets 2.0BB; Hero: calls 2.0BB; ,10.4BB,Opp(SB): checks; Hero: bets 7.6BB; Opp(SB): calls 7.6BB; ,25.6BB,Opp(SB): checks; Hero: bets 8.4BB; Opp(SB): calls 8.4BB; Hero: shows [Qc 8c] (Three Queens); 7fab6bd5: shows [Ks 4s] (Pair of Queens and Pair of Fours); ,42.4BB,19.3BB,42.0BB
RC3337120213,Hero(MP),107BB,3h 6s,Ac 2d Kc,,,Opp(UTG): raises 2.0BB; Opp(BTN): calls 2.0BB; ,5.4BB,Opp(UTG): checks; Opp(BTN): bets 4.2BB; ,5.4BB,,0BB,,0BB,0BB,5.4BB
RC3337119988,Hero(MP),102BB,6c 6h,4c 3s 8c,4s,7s,Hero: raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Hero: checks; ,4.4BB,Opp(BB): bets 2.2BB; Hero: calls 2.2BB; ,8.8BB,Opp(BB): checks; Hero: checks; 18654aec: shows [Qc Ts] (Pair of Fours); Hero: shows [6c 6h] (Pair of Sixes and Pair of Fours); ,8.8BB,4.2BB,8.8BB
RC3337119965,Hero(UTG),102BB,7h 3h,,,,Opp(SB): raises 3.0BB; Opp(BB): raises 9.0BB; ,7.4BB,,0BB,,0BB,,0BB,0BB,6.0BB
RC3337119930,Hero(SB),103BB,Td 6s,,,,Opp(CO): raises 2.0BB; Opp(BTN): raises 4.8BB; ,5.4BB,,0BB,,0BB,,0BB,-0.4BB,5.4BB
RC3337119808,Hero(BB),100BB,Jh Jd,,,,Opp(SB): raises 3.0BB; Hero: raises 10.8BB; ,7.4BB,,0BB,,0BB,,0BB,2.9BB,6.0BB
RC3337119786,Hero(BTN),100BB,Jh 4d,,,,Opp(UTG): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337119764,Hero(MP),100BB,Ad 8c,As Qd Ac,,,Opp(BTN): raises 3.0BB; Opp(BB): calls 2.0BB; ,6.4BB,Opp(BB): checks; Opp(BTN): bets 2.2BB; ,6.4BB,,0BB,,0BB,0BB,6.4BB
RC3337119744,Hero(UTG),100BB,2s 9c,,,,Opp(BTN): raises 2.6BB; Opp(SB): raises 10.0BB; ,6.6BB,,0BB,,0BB,,0BB,0BB,6.2BB
RC3337119722,Hero(MP),100BB,4s 9d,3c 2c 5s,6c,3d,Opp(CO): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(CO): bets 3.0BB; Opp(BB): calls 3.0BB; ,10.4BB,Opp(BB): checks; Opp(CO): checks; ,10.4BB,Opp(BB): checks; Opp(CO): bets 3.6BB; Opp(BB): calls 3.6BB; 63d02db6: shows [Qc Qs] (Pair of Queens and Pair of Treys); e97c5a79: shows [9h 9s] (Pair of Nines and Pair of Treys); ,17.6BB,0BB,17.6BB
RC3337119701,Hero(BTN),100BB,8c Jd,,,,Opp(SB): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3337119680,Hero(SB),100BB,9s 2c,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3337119619,Hero(BB),100BB,8d 3d,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3340695661,Hero(UTG),116BB,Ah Qd,8s 2d 7h,Tc,,Hero: raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Hero: checks; ,4.4BB,Opp(BB): bets 2.4BB; ,4.4BB,,0BB,-2.0BB,4.4BB
RC3340695636,Hero(BTN),116BB,8s Th,,,,Opp(CO): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3340695153,Hero(BB),102BB,7d Jd,Qd 9d 6d,2s,8h,Opp(SB): raises 2.2BB; Hero: calls 1.2BB; ,4.8BB,Opp(SB): checks; Hero: bets 3.6BB; Opp(SB): calls 3.6BB; ,12.0BB,Opp(SB): checks; Hero: bets 8.8BB; Opp(SB): calls 8.8BB; ,29.6BB,Opp(SB): checks; Hero: bets 36.8BB; ,29.6BB,13.9BB,29.2BB
RC3340695133,Hero(SB),103BB,Qs 6h,,,,Opp(BTN): raises 2.6BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3340695102,Hero(MP),103BB,2d Kh,8s Kc 5h,,,Opp(UTG): calls 1.0BB; Opp(BB): checks; ,2.4BB,Opp(BB): checks; Opp(UTG): bets 1.2BB; ,2.4BB,,0BB,,0BB,0BB,2.4BB
RC3340695078,Hero(UTG),103BB,Qs 6s,,,,Opp(MP): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3340695038,Hero(MP),103BB,9s 6h,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3340694999,Hero(MP),103BB,Jd 5c,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3340694967,Hero(BTN),103BB,4d 5h,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3340694943,Hero(BB),104BB,8c Kd,,,,Opp(BTN): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3340694909,Hero(SB),104BB,7h 8s,Jh 2d 9d,9s,Kd,Opp(MP): raises 2.6BB; Opp(BTN): calls 2.6BB; ,6.6BB,Opp(MP): checks; Opp(BTN): checks; ,6.6BB,Opp(MP): checks; Opp(BTN): checks; ,6.6BB,Opp(MP): bets 3.6BB; ,6.6BB,-0.4BB,6.6BB
RC3340694826,Hero(UTG),103BB,4c 5c,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3340694791,Hero(MP),103BB,6h Jc,,,,Opp(UTG): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3340654697,Hero(BTN),101BB,4s As,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3340654592,Hero(BB),101BB,8c Qc,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3340654544,Hero(SB),101BB,2c 3d,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3340654513,Hero(UTG),101BB,Qc Jd,,,,Opp(BTN): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3340654495,Hero(UTG),101BB,Jh 3h,As Qd 2h,,,Opp(BTN): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(BTN): bets 2.2BB; ,4.4BB,,0BB,,0BB,0BB,4.4BB
RC3340654411,Hero(MP),100BB,Ah Td,,,,Hero: raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3340654385,Hero(BTN),100BB,Td 9c,,,,Opp(SB): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3340654360,Hero(SB),100BB,Qd 6d,,,,,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3340654334,Hero(BB),100BB,2h 3c,4s 3s 2s,,,Opp(MP): raises 2.2BB; Opp(SB): calls 1.8BB; ,5.4BB,Opp(SB): checks; Opp(MP): bets 2.8BB; ,5.4BB,,0BB,,0BB,-1.0BB,5.4BB
RC3340654309,Hero(MP),100BB,4s 5c,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3340654282,Hero(CO),100BB,As 7c,9d Ah Ks,6h,,Opp(UTG): raises 3.0BB; Opp(BB): calls 2.0BB; ,6.4BB,Opp(BB): checks; Opp(UTG): bets 3.2BB; Opp(BB): calls 3.2BB; ,12.8BB,Opp(BB): checks; Opp(UTG): bets 9.6BB; ,12.8BB,,0BB,0BB,12.8BB
RC3340654259,Hero(UTG),100BB,2c Jh,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3340654232,Hero(BTN),100BB,Ad 5s,4h Kc 9c,,,Opp(SB): calls 0.6BB; Opp(BB): checks; ,2.0BB,Opp(SB): bets 1.6BB; ,2.0BB,,0BB,,0BB,0BB,2.0BB
RC3340654008,Hero(SB),100BB,7h 8h,5s Kh 2d,,,Opp(CO): raises 2.6BB; Hero: calls 2.2BB; ,6.2BB,Hero: checks; Opp(CO): bets 3.2BB; ,6.2BB,,0BB,,0BB,-2.6BB,6.2BB
RC3340653976,Hero(BB),100BB,8d Qs,,,,Opp(CO): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3340653949,Hero(CO),100BB,7h 6d,3s 5d 7d,3h,,Opp(UTG): raises 2.0BB; Opp(BB): raises 6.4BB; Opp(UTG): calls 4.4BB; ,14.2BB,Opp(BB): bets 4.4BB; Opp(UTG): calls 4.4BB; ,23.0BB,Opp(BB): bets 11.0BB; ,23.0BB,,0BB,0BB,22.0BB
RC3340653922,Hero(UTG),100BB,6s Ac,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3340653895,Hero(CO),100BB,8s Th,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3340653864,Hero(UTG),100BB,Ac 5s,,,,Opp(BTN): raises 2.6BB; Opp(BB): raises 70.4BB; Opp(BTN): calls 67.8BB; d717bbb4: shows [Jc As]; c712def: shows [Ad Ks]; ,142.2BB,,0BB,,0BB,,0BB,0BB,141.2BB
RC3340653839,Hero(BTN),100BB,2c 8s,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3340653814,Hero(SB),100BB,4s 2c,,,,Opp(BTN): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3340653738,Hero(BB),100BB,6d 8c,,,,Opp(BTN): raises 2.4BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3340695667,Hero(BB),150BB,Jc Kh,Ts 3d Jh,Ks,3s,Opp(CO): raises 2.2BB; Hero: calls 1.2BB; ,4.8BB,Hero: checks; Opp(CO): bets 1.6BB; Hero: calls 1.6BB; ,8.0BB,Hero: checks; Opp(CO): bets 6.4BB; Hero: calls 6.4BB; ,20.8BB,Hero: checks; Opp(CO): bets 15.2BB; ,20.8BB,-10.2BB,20.8BB
RC3340695632,Hero(MP),150BB,2d 6d,,,,Opp(UTG): raises 3.4BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3340695605,Hero(UTG),150BB,Kc 3s,,,,Opp(BTN): raises 2.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3340695566,Hero(MP),150BB,5s 7s,Ks 2h 3d,7h,Js,Opp(BTN): raises 2.6BB; Opp(SB): calls 2.2BB; Opp(BB): calls 1.6BB; ,7.8BB,Opp(SB): checks; Opp(BB): checks; Opp(BTN): bets 2.6BB; Opp(BB): calls 2.6BB; ,13.0BB,Opp(BB): checks; Opp(BTN): bets 8.6BB; Opp(BB): calls 8.6BB; ,30.2BB,Opp(BB): checks; Opp(BTN): bets 10.0BB; ,30.2BB,0BB,30.2BB
RC3340695344,Hero(BTN),131BB,Ad Ac,,,,Opp(CO): raises 2.2BB; Hero: raises 6.8BB; Opp(BB): raises 19.0BB; Hero: raises 131.4BB; ,48.4BB,,0BB,,0BB,,0BB,18.7BB,40.6BB
RC3340695292,Hero(SB),132BB,8d 9c,,,,Opp(CO): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3340695160,Hero(BB),131BB,Kd 7d,,,,,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3340694814,Hero(CO),116BB,Jc Jh,Qs 2c 2h,7d,5c,Hero: raises 2.0BB; Opp(BB): raises 8.0BB; Hero: calls 6.0BB; ,17.4BB,Opp(BB): bets 10.0BB; Hero: calls 10.0BB; ,37.4BB,Opp(BB): checks; Hero: checks; ,37.4BB,Opp(BB): checks; Hero: checks; 38dede49: shows [Kd Ts] (Pair of Twos); Hero: shows [Jc Jh] (Pair of Jacks and Pair of Twos); ,37.4BB,16.7BB,36.4BB
RC3340694790,Hero(UTG),116BB,2s 3s,,,,,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3340694767,Hero(CO),116BB,Ks 2h,8s 5d 7s,7h,Qc,Opp(UTG): raises 2.0BB; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(UTG): checks; ,4.4BB,Opp(BB): bets 2.2BB; Opp(UTG): calls 2.2BB; ,8.8BB,Opp(BB): checks; Opp(UTG): bets 8.8BB; Opp(BB): calls 8.8BB; 1dd9fada: shows [Jd Td] (Pair of Sevens); c31e93dd: shows [8d Jh] (Pair of Eights and Pair of Sevens); ,26.4BB,0BB,26.4BB
RC3340654716,Hero(BTN),116BB,Th Qh,9s 5s Tc,4h,Kd,Opp(UTG): raises 2.6BB; Opp(BB): calls 1.6BB; ,5.6BB,Opp(BB): checks; Opp(UTG): checks; ,5.6BB,Opp(BB): bets 2.8BB; Opp(UTG): raises 8.4BB; Opp(BB): calls 5.6BB; ,22.4BB,Opp(BB): checks; Opp(UTG): checks; 427e1c15: shows [7s 6s] (King-High); c565d432: shows [Ac Ts] (Pair of Tens); ,22.4BB,0BB,22.4BB
RC3340654692,Hero(SB),116BB,Qc 6s,5s Jh Ts,9d,4h,Opp(UTG): raises 2.6BB; Opp(MP): calls 2.6BB; ,6.6BB,Opp(UTG): bets 2.0BB; Opp(MP): calls 2.0BB; ,10.6BB,Opp(UTG): bets 3.0BB; Opp(MP): calls 3.0BB; ,16.6BB,Opp(UTG): bets 5.0BB; Opp(MP): raises 471.4BB; Opp(UTG): calls 21.8BB; 9a6dc4a6: shows [Qs 8s] (Queens-High Straight); a76e6692: shows [Tc Td] (Three Tens); ,70.2BB,-0.4BB,70.2BB
RC3340654416,Hero(BB),100BB,Kd Qh,Qd 3d 2s,Ks,5c,Opp(CO): raises 2.2BB; Hero: calls 1.2BB; ,4.8BB,Hero: checks; Opp(CO): bets 2.2BB; Hero: calls 2.2BB; ,9.2BB,Hero: checks; Opp(CO): bets 14.8BB; Hero: calls 14.8BB; ,38.8BB,Hero: checks; Opp(CO): checks; Hero: shows [Kd Qh] (Pair of Kings and Pair of Queens); 126cad90: shows [9d Jd] (King-High); ,38.8BB,17.8BB,38.8BB
RC3340654389,Hero(MP),100BB,7s Js,Ks Ac 4h,,,Opp(CO): raises 2.2BB; Opp(BB): calls 1.2BB; ,4.8BB,Opp(BB): checks; Opp(CO): bets 1.6BB; ,4.8BB,,0BB,,0BB,0BB,4.8BB
RC3340654364,Hero(MP),100BB,5h Ks,,,,Opp(UTG): raises 3.0BB; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3340654343,Hero(UTG),100BB,8h 5s,,,,Opp(SB): raises 3.0BB; Opp(BB): raises 10.0BB; Opp(SB): raises 21.0BB; ,24.4BB,,0BB,,0BB,,0BB,0BB,20.0BB
RC3340654318,Hero(BTN),100BB,Tc 3d,4c Qd 8d,Th,7c,Opp(SB): calls 0.6BB; Opp(BB): checks; ,2.0BB,Opp(SB): bets 1.0BB; Opp(BB): calls 1.0BB; ,4.0BB,Opp(SB): checks; Opp(BB): checks; ,4.0BB,Opp(SB): checks; Opp(BB): checks; 18fbd16e: shows [2h Ah] (Ace-High); 23f732cd: shows [Kd 8s] (Pair of Eights); ,4.0BB,0BB,4.0BB
RC3340654289,Hero(SB),100BB,Qs 7c,Kc Kh Ac,,,Opp(UTG): calls 1.0BB; Opp(BB): checks; ,2.4BB,Opp(BB): checks; Opp(UTG): bets 1.0BB; ,2.4BB,,0BB,,0BB,-0.4BB,2.4BB
RC3340654262,Hero(BB),100BB,3h 8d,,,,Opp(SB): raises 2.2BB; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.0BB
