hand_id,hero_position,hero_stack,hero_cards,flop_cards,turn_card,river_card,preflop_actions,Preflop_Pot,flop_actions,Flop_Pot,turn_actions,Turn_Pot,river_actions,River_Pot,Result(Hero),Total_Pot
RC3337183947,Hero(BTN),100BB,Qd Qc,3c Qh Jh,5s,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: raises 2.0BB; Opp(SB): folds; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Hero: checks; ,4.4BB,Opp(BB): checks; Hero: bets 3.6BB; Opp(BB): folds; ,4.4BB,,0BB,2.1BB,4.4BB
RC3337183917,Hero(MP),100BB,8h 2s,,,,Opp(UTG): folds; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337183875,Hero(SB),100BB,6d Jd,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero: folds; ,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3337183837,Hero(BTN),100BB,3c 9c,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337183813,Hero(UTG),100BB,Ah 3d,Qc 7h Qd,3s,5c,Hero: folds; Opp(MP): raises 3.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 2.0BB; ,6.4BB,Opp(BB): checks; Opp(MP): bets 4.4BB; Opp(BB): calls 4.4BB; ,15.2BB,Opp(BB): checks; Opp(MP): checks; ,15.2BB,Opp(BB): checks; Opp(MP): checks; b591bb3f: shows [7c 8c] (Pair of Queens and Pair of Sevens); 20478078: shows [8d Ad] (Pair of Queens); ,15.2BB,0BB,15.2BB
RC3337183776,Hero(UTG),100BB,9h 6c,,,,Hero: folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337183588,Hero(BB),102BB,Ad 4c,Qh 9c 3c,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.6BB; Opp(SB): folds; Hero: calls 1.6BB; ,5.6BB,Hero: checks; Opp(BTN): bets 1.8BB; Hero: folds; ,5.6BB,,0BB,,0BB,-2.6BB,5.6BB
RC3337183554,Hero(UTG),102BB,8c 7s,,,,Hero: folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.0BB; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337183505,Hero(MP),102BB,9d Ad,,,,Opp(UTG): raises 2.2BB; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337183483,Hero(CO),102BB,5c 7h,,,,Opp(UTG): folds; Opp(MP): folds; Hero: folds; Opp(BTN): folds; Opp(SB): raises 3.0BB; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3337183454,Hero(SB),102BB,9s 5s,2c 4h 4d,2h,Td,Opp(UTG): folds; Opp(MP): raises 2.2BB; Opp(CO): folds; Opp(BTN): calls 2.2BB; Hero: folds; Opp(BB): folds; ,5.8BB,Opp(MP): checks; Opp(BTN): checks; ,5.8BB,Opp(MP): bets 3.0BB; Opp(BTN): calls 3.0BB; ,11.8BB,Opp(MP): checks; Opp(BTN): checks; b44fe143: shows [Js Ad] (Pair of Fours and Pair of Twos); 151a6ef5: shows [Jd Ac] (Pair of Fours and Pair of Twos); ,11.8BB,-0.4BB,11.8BB
RC3337183427,Hero(BTN),102BB,4d Js,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337183401,Hero(UTG),102BB,Jh 7d,,,,Hero: folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 3.0BB; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3337183375,Hero(BB),103BB,7h 5c,,,,Opp(UTG): folds; Opp(MP): raises 3.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Hero: folds; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3337183349,Hero(SB),103BB,8c 4s,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero: folds; ,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3337183304,Hero(MP),103BB,Kd 5s,,,,Opp(UTG): folds; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337183271,Hero(BB),104BB,Tc 2c,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.0BB; Opp(SB): folds; Hero: folds; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3337183243,Hero(BTN),104BB,5s 8c,,,,Opp(UTG): folds; Opp(MP): raises 2.0BB; Opp(CO): folds; Hero: folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337183045,Hero(MP),106BB,Kc Qd,,,,Opp(UTG): folds; Hero: raises 2.0BB; Opp(CO): raises 6.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; Hero: folds; ,5.4BB,,0BB,,0BB,,0BB,-2.0BB,5.4BB
RC3337183023,Hero(MP),106BB,5d 4s,,,,Opp(UTG): raises 2.0BB; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337182996,Hero(CO),106BB,4s Jc,,,,Opp(UTG): folds; Opp(MP): folds; Hero: folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337182969,Hero(UTG),106BB,Kh 8s,As 3h Td,7h,8h,Hero: folds; Opp(MP): folds; Opp(CO): raises 2.4BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.4BB; ,5.2BB,Opp(BB): checks; Opp(CO): bets 2.0BB; Opp(BB): calls 2.0BB; ,9.2BB,Opp(BB): bets 4.6BB; Opp(CO): calls 4.6BB; ,18.4BB,Opp(BB): checks; Opp(CO): checks; 8edf040a: shows [Ad 4s] (Pair of Aces); 7922f5a8: shows [Jh Js] (Pair of Jacks); ,18.4BB,0BB,18.4BB
RC3337182946,Hero(BB),107BB,4c Ah,,,,Opp(UTG): folds; Opp(MP): raises 2.6BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Hero: folds; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3337182911,Hero(SB),108BB,3c 5c,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.0BB; Opp(BTN): folds; Hero: folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3337182862,Hero(BTN),108BB,9c 6c,Tc Th Qc,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): raises 2.8BB; Opp(BB): calls 1.8BB; ,6.0BB,Opp(SB): bets 1.8BB; Opp(BB): folds; ,6.0BB,,0BB,,0BB,0BB,5.6BB
RC3337182784,Hero(UTG),106BB,Th As,,,,Hero: raises 2.0BB; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3337182751,Hero(MP),106BB,6s Js,,,,Opp(UTG): folds; Hero: folds; Opp(CO): folds; Opp(BTN): raises 2.4BB; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337182721,Hero(BTN),106BB,Ks 9c,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337182652,Hero(BB),107BB,5c 4s,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 3.0BB; Hero: folds; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.0BB
RC3337182542,Hero(SB),106BB,Td Ac,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero: raises 3.0BB; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,1.0BB,2.0BB
RC3337182471,Hero(UTG),105BB,Ks Js,,,,Hero: raises 2.0BB; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3337182446,Hero(MP),105BB,4d 8c,Jc 3h Kd,Td,Th,Opp(UTG): folds; Hero: folds; Opp(CO): folds; Opp(BTN): raises 2.0BB; Opp(SB): folds; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(BTN): bets 3.4BB; Opp(BB): calls 3.4BB; ,11.2BB,Opp(BB): checks; Opp(BTN): bets 8.4BB; Opp(BB): raises 22.4BB; Opp(BTN): raises 97.4BB; Opp(BB): calls 62.4BB; 4abd883a: shows [9d Qd] (Kings-High Straight); 43ae20aa: shows [Ad Qh] (Aces-High Straight); 43ae20aa: Chooses to EV Cashout; ,189.2BB,43ae20aa: Pays Cashout Risk ($1.98); ,189.2BB,0BB,180.8BB
RC3337182423,Hero(UTG),105BB,8d 9s,,,,Hero: folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 2.0BB; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3337182398,Hero(UTG),105BB,8s 4s,,,,Hero: folds; Opp(MP): raises 2.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337182345,Hero(UTG),105BB,9h 7c,,,,Hero: folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337182316,Hero(BB),106BB,9c Jd,7s 9h 7d,5s,Js,Opp(UTG): folds; Opp(MP): raises 2.0BB; Opp(CO): folds; Opp(BTN): calls 2.0BB; Opp(SB): calls 1.6BB; Hero: folds; ,7.0BB,Opp(SB): checks; Opp(MP): checks; Opp(BTN): checks; ,7.0BB,Opp(SB): checks; Opp(MP): checks; Opp(BTN): checks; ,7.0BB,Opp(SB): checks; Opp(MP): checks; Opp(BTN): bets 3.6BB; Opp(SB): folds; Opp(MP): folds; ,7.0BB,-1.0BB,7.0BB
RC3337182029,Hero(SB),100BB,Th Ks,Kh 8s 9c,Kd,Qc,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero: calls 0.6BB; Opp(BB): checks; ,2.0BB,Hero: checks; Opp(BB): bets 1.6BB; Hero: calls 1.6BB; ,5.2BB,Hero: checks; Opp(BB): bets 4.0BB; Hero: calls 4.0BB; ,13.2BB,Hero: checks; Opp(BB): checks; Hero: shows [Th Ks] (Three Kings); d133efa7: shows [9s Ad] (Pair of Kings and Pair of Nines); ,13.2BB,6.3BB,13.2BB
RC3337181993,Hero(CO),100BB,Kd 7c,,,,Opp(UTG): folds; Opp(MP): folds; Hero: folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337181970,Hero(MP),100BB,Qd 4d,,,,Opp(UTG): folds; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 3.0BB; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3337181942,Hero(CO),100BB,6s Kd,,,,Opp(UTG): folds; Opp(MP): folds; Hero: folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337181918,Hero(BTN),100BB,Jh 4h,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337181878,Hero(BB),100BB,6s Jc,,,,Opp(UTG): raises 3.0BB; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Hero: folds; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3337181282,Hero(SB),104BB,Ac Qc,6h Ah 3d,3h,7d,Opp(UTG): raises 2.0BB; Opp(MP): calls 2.0BB; Opp(CO): folds; Opp(BTN): calls 2.0BB; Hero: raises 13.6BB; Opp(BB): folds; Opp(UTG): folds; Opp(MP): calls 11.6BB; Opp(BTN): calls 11.6BB; ,44.2BB,Hero: bets 14.8BB; Opp(MP): calls 14.8BB; Opp(BTN): folds; ,73.8BB,Hero: checks; Opp(MP): checks; ,73.8BB,Hero: bets 24.4BB; Opp(MP): raises 75.0BB; Hero: calls 50.6BB; de4e6167: shows [6d 6c] (Sixes Full over Treys); Hero: shows [Ac Qc] (Pair of Aces and Pair of Treys); ,223.8BB,-103.8BB,223.4BB
RC3337181256,Hero(UTG),104BB,Tc Qd,4c 2d 4h,Ac,,Hero: folds; Opp(MP): raises 2.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(MP): checks; ,4.4BB,Opp(BB): checks; Opp(MP): bets 2.2BB; Opp(BB): folds; ,4.4BB,,0BB,0BB,4.4BB
RC3337181231,Hero(CO),104BB,7s Kd,3c Kh 5d,,,Opp(UTG): folds; Opp(MP): folds; Hero: folds; Opp(BTN): raises 2.2BB; Opp(SB): folds; Opp(BB): calls 1.2BB; ,4.8BB,Opp(BB): checks; Opp(BTN): bets 1.6BB; Opp(BB): folds; ,4.8BB,,0BB,,0BB,0BB,4.8BB
RC3337181179,Hero(BTN),104BB,Ah 8s,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): raises 2.0BB; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3337181154,Hero(BTN),104BB,5c Ks,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337181131,Hero(BB),105BB,Js 5h,,,,Opp(UTG): raises 2.6BB; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Hero: folds; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3337180926,Hero(SB),104BB,Qd Kh,Jd As 6d,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero: calls 0.6BB; Opp(BB): checks; ,2.0BB,Hero: bets 1.0BB; Opp(BB): folds; ,2.0BB,,0BB,,0BB,1.0BB,2.0BB
RC3337180900,Hero(UTG),104BB,Ac 2d,,,,Hero: folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337180872,Hero(UTG),104BB,Jd 5s,,,,Hero: folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337180649,Hero(BTN),106BB,4s As,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: raises 2.0BB; Opp(SB): raises 9.6BB; Opp(BB): folds; Hero: folds; ,5.4BB,,0BB,,0BB,,0BB,-2.0BB,5.0BB
RC3337180623,Hero(SB),106BB,8h 3d,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero: folds; ,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3337180556,Hero(BB),106BB,As 9d,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3337180412,Hero(CO),105BB,Ad 8c,,,,Opp(UTG): folds; Opp(MP): folds; Hero: raises 2.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,1.2BB,2.4BB
RC3337180362,Hero(MP),105BB,Ac 7h,,,,Opp(UTG): folds; Hero: folds; Opp(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337180311,Hero(UTG),105BB,7d 9c,,,,Hero: folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337180283,Hero(UTG),105BB,Jc Td,4c Js 6d,9h,6s,Hero: folds; Opp(MP): raises 2.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(MP): bets 1.6BB; Opp(BB): calls 1.6BB; ,7.6BB,Opp(BB): checks; Opp(MP): checks; ,7.6BB,Opp(BB): bets 5.2BB; Opp(MP): calls 5.2BB; c94f506a: shows [Ac 3c] (Pair of Sixes); 2f1c3eeb: shows [7c 9c] (Pair of Nines and Pair of Sixes); ,18.0BB,0BB,18.0BB
RC3337180244,Hero(BTN),105BB,2s 9c,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.0BB; Hero: folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337180222,Hero(SB),105BB,Th 4d,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero: folds; ,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3337180181,Hero(UTG),105BB,8h 9d,6d 5d Tc,9h,Qd,Hero: folds; Opp(MP): folds; Opp(CO): raises 3.0BB; Opp(BTN): folds; Opp(SB): calls 2.6BB; Opp(BB): folds; ,7.0BB,Opp(SB): checks; Opp(CO): bets 2.4BB; Opp(SB): calls 2.4BB; ,11.8BB,Opp(SB): checks; Opp(CO): bets 6.0BB; Opp(SB): calls 6.0BB; ,23.8BB,Opp(SB): checks; Opp(CO): checks; daa77110: shows [5h 5s] (Three Fives); e0a76918: shows [Ac Ts] (Pair of Tens); ,23.8BB,0BB,23.8BB
RC3337180104,Hero(BB),106BB,7d 4c,,,,Opp(UTG): raises 2.8BB; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Hero: folds; ,2.4BB,,0BB,,0BB,,0BB,-1.0BB,2.4BB
RC3337180081,Hero(BTN),106BB,Tc 8s,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): raises 3.0BB; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3337180058,Hero(MP),106BB,Kc 2c,,,,Opp(UTG): folds; Hero: folds; Opp(CO): raises 2.4BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337180031,Hero(SB),106BB,3d 5d,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero: folds; ,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3337180008,Hero(BB),107BB,3c 8h,Td 5s Ad,9c,7s,Opp(UTG): folds; Opp(MP): raises 2.4BB; Opp(CO): folds; Opp(BTN): calls 2.4BB; Opp(SB): folds; Hero: folds; ,6.2BB,Opp(MP): checks; Opp(BTN): bets 4.8BB; Opp(MP): calls 4.8BB; ,15.8BB,Opp(MP): checks; Opp(BTN): bets 12.0BB; Opp(MP): calls 12.0BB; ,39.8BB,Opp(MP): checks; Opp(BTN): checks; e26d1a4b: shows [Ks As] (Pair of Aces); 8edf040a: shows [5c 5d] (Three Fives); ,39.8BB,-1.0BB,39.8BB
RC3337179981,Hero(UTG),107BB,8s Ts,,,,Hero: folds; Opp(MP): folds; Opp(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): raises 10.0BB; Opp(BB): folds; Opp(CO): folds; ,5.4BB,,0BB,,0BB,,0BB,0BB,5.0BB
RC3337179660,Hero(CO),103BB,5c 5h,As 5d 3h,,,Opp(UTG): raises 2.0BB; Opp(MP): folds; Hero: calls 2.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.0BB; ,6.4BB,Opp(BB): checks; Opp(UTG): checks; Hero: bets 3.2BB; Opp(BB): folds; Opp(UTG): folds; ,6.4BB,,0BB,,0BB,3.1BB,6.4BB
RC3337179620,Hero(UTG),103BB,Td 6s,,,,Hero: folds; Opp(MP): raises 2.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337179582,Hero(UTG),103BB,Tc 8s,,,,Hero: folds; Opp(MP): folds; Opp(CO): raises 3.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337179555,Hero(SB),104BB,3d As,7h 8d Qc,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.0BB; Opp(BTN): folds; Hero: folds; Opp(BB): calls 1.0BB; ,4.4BB,Opp(BB): checks; Opp(CO): bets 1.4BB; Opp(BB): folds; ,4.4BB,,0BB,,0BB,-0.4BB,4.4BB
RC3337179526,Hero(UTG),104BB,Th 7h,,,,Hero: folds; Opp(MP): raises 2.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337179476,Hero(MP),104BB,8h As,,,,Opp(UTG): folds; Hero: folds; Opp(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337179450,Hero(MP),104BB,8c Ad,,,,Opp(UTG): folds; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 2.4BB; Opp(BB): raises 8.8BB; Opp(SB): folds; ,6.2BB,,0BB,,0BB,,0BB,0BB,4.8BB
RC3337179290,Hero(BB),101BB,Kd As,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 2.4BB; Hero: raises 8.4BB; Opp(SB): folds; ,6.2BB,,0BB,,0BB,,0BB,2.3BB,4.8BB
RC3337179241,Hero(BTN),101BB,Qc Td,,,,Opp(UTG): folds; Opp(MP): raises 2.0BB; Opp(CO): folds; Hero: folds; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337179218,Hero(CO),101BB,Tc 8h,,,,Opp(UTG): folds; Opp(MP): folds; Hero: folds; Opp(BTN): folds; Opp(SB): raises 3.0BB; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3337179104,Hero(BB),101BB,Td Js,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3337178994,Hero(BTN),101BB,9c 9d,,,,Opp(UTG): raises 2.0BB; Opp(MP): raises 9.0BB; Opp(CO): folds; Hero: folds; Opp(SB): folds; Opp(BB): folds; Opp(UTG): raises 23.0BB; Opp(MP): raises 134.8BB; Opp(UTG): folds; ,58.4BB,,0BB,,0BB,,0BB,0BB,47.4BB
RC3337178954,Hero(MP),101BB,8c Ts,5c Ac Th,Qh,7c,Opp(UTG): raises 3.0BB; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 12.0BB; Opp(BB): folds; Opp(UTG): calls 9.0BB; ,25.4BB,Opp(SB): bets 8.4BB; Opp(UTG): raises 103.6BB; Opp(SB): calls 84.6BB; 27f7146: shows [Ad 7d] (Pair of Aces); 1278b30e: shows [Ks As] (Pair of Aces); ,211.4BB,,211.4BB,,0BB,0BB,211.0BB
RC3337178921,Hero(SB),101BB,5d 7h,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero: folds; ,0.8BB,,0BB,,0BB,,0BB,-0.4BB,0.8BB
RC3337178894,Hero(CO),100BB,As 6h,,,,Opp(UTG): folds; Opp(MP): folds; Hero: folds; Opp(BTN): folds; Opp(SB): raises 2.0BB; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3337178864,Hero(SB),100BB,Ks 9d,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): raises 3.0BB; Opp(BTN): folds; Hero: folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3337178838,Hero(BB),100BB,5s Ah,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0.4BB,0.8BB
RC3337178814,Hero(UTG),100BB,Qd 4c,,,,Hero: folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 3.0BB; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
RC3337178787,Hero(UTG),100BB,9d 8c,,,,Hero: folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337178753,Hero(BTN),100BB,9d 5d,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337178686,Hero(MP),100BB,Qd 5s,,,,Opp(UTG): folds; Hero: folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337178658,Hero(CO),100BB,Td Ks,,,,Opp(UTG): folds; Opp(MP): folds; Hero: folds; Opp(BTN): raises 2.2BB; Opp(SB): folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.4BB
RC3337178564,Hero(SB),100BB,Th 9c,,,,Opp(UTG): folds; Opp(MP): raises 2.6BB; Opp(CO): folds; Opp(BTN): folds; Hero: folds; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,-0.4BB,2.4BB
RC3337178535,Hero(BB),101BB,7d Jh,,,,Opp(UTG): folds; Opp(MP): raises 2.0BB; Opp(CO): raises 6.2BB; Opp(BTN): folds; Opp(SB): folds; Hero: folds; Opp(MP): folds; ,5.4BB,,0BB,,0BB,,0BB,-1.0BB,5.4BB
RC3337178509,Hero(BTN),101BB,Ad 2d,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero: folds; Opp(SB): folds; ,0.8BB,,0BB,,0BB,,0BB,0BB,0.8BB
RC3337178475,Hero(CO),101BB,5s Ks,,,,Opp(UTG): folds; Opp(MP): folds; Hero: folds; Opp(BTN): folds; Opp(SB): raises 3.0BB; Opp(BB): folds; ,2.4BB,,0BB,,0BB,,0BB,0BB,2.0BB
